DATE,M2USEV,M2USEW,M2US000,M2USVOE,M5USIDY,M2NAUSQL,M05JUS0
21/10/2004,368.25,1327.43,566.32,1129.29,1203.37,584.05,904.65
22/10/2004,366.51,1316.07,562.16,1123.27,1195.8,578.8,895.04
25/10/2004,366.49,1316.87,560.53,1121.34,1193.42,576.3,894.85
26/10/2004,372.91,1335.86,566.86,1136.09,1210.63,584.06,909.67
27/10/2004,377.79,1353.81,574.94,1146.04,1220.91,592.65,921.28
28/10/2004,378.43,1354.5,575.14,1146.08,1222.49,593.71,923.55
29/10/2004,380.15,1359.92,576.44,1149.48,1225.54,593.56,927.24
01/11/2004,380.82,1361.48,574.54,1151,1225.86,591.76,922.36
02/11/2004,381.32,1360.16,573.74,1146.05,1221.83,590.93,921.61
03/11/2004,386.46,1374.91,582.93,1162.34,1237.9,599.79,933.79
04/11/2004,395.07,1397.09,592.74,1181.55,1261.73,610.78,948.26
05/11/2004,396.65,1403.03,596.09,1180.79,1263.43,613.9,953.32
08/11/2004,397.04,1401.17,595.2,1181.54,1261.37,614.09,950.86
09/11/2004,398.21,1401.37,595.07,1181.67,1259.99,613.44,950.41
10/11/2004,398.94,1402.84,597.91,1182.86,1261.95,614.36,950.36
11/11/2004,402.8,1417.19,604.86,1192.74,1272.22,619.25,958.41
12/11/2004,405.46,1431.11,610.56,1207.7,1284.61,624.62,968.7
15/11/2004,405.74,1432.82,607.46,1206.17,1278.91,625.14,968.68
16/11/2004,403.13,1424.39,604.21,1198.64,1271.82,621.02,962.07
17/11/2004,407.16,1434.1,610.61,1196.01,1277.68,623.04,967.87
18/11/2004,407.81,1437.01,613.01,1195.99,1279.03,623.51,968.74
19/11/2004,404.47,1419.9,607.3,1185.91,1267.56,616.92,958.01
22/11/2004,407.99,1431.41,613.46,1194.09,1273.94,619.25,964.07
23/11/2004,408.35,1433.27,614.11,1195.68,1272.99,618.34,964.49
24/11/2004,410.45,1442.98,619.31,1200.66,1276.12,619.85,969.55
25/11/2004,410.45,1442.98,619.31,1200.66,1276.12,619.85,969.55
26/11/2004,412.3,1444.91,622.09,1201.74,1278.29,620.08,970.13
29/11/2004,410.95,1440.74,622.55,1198.95,1273.99,618.11,969.18
30/11/2004,410.65,1435.48,621.13,1195.99,1270.75,614.55,964.21
01/12/2004,416.69,1455.61,623.97,1209.47,1286.14,623.8,978.27
02/12/2004,414.6,1451.31,619.33,1204.62,1284.41,625.31,976.1
03/12/2004,415.8,1453.43,621.59,1208.81,1280.98,626.84,975.25
06/12/2004,416.27,1452.87,621.3,1209.56,1276.58,625.24,974.65
07/12/2004,410.98,1434.7,611.03,1195.27,1264.98,618.7,963.49
08/12/2004,412.7,1439.81,615.3,1200.89,1271.26,623.95,969.02
09/12/2004,415.23,1448.84,620.38,1209.42,1277.14,628.85,974.16
10/12/2004,415.95,1448.96,619.43,1209.07,1278.75,628.11,972.8
13/12/2004,419.44,1459.48,626.3,1217.38,1293.58,633.54,981.64
14/12/2004,421.63,1468.08,627.63,1220.25,1297.93,636.88,986.25
15/12/2004,424.06,1474.66,630.01,1220.81,1302.71,636.56,988.95
16/12/2004,423.45,1467.43,625.11,1216.68,1302,637.22,986.28
17/12/2004,420.77,1463.93,624.3,1214.66,1288.73,633.13,978.14
20/12/2004,420.96,1462.44,626.18,1215.42,1290.44,633.88,978.77
21/12/2004,425.43,1476.1,632.03,1225.3,1302.06,638.28,988.09
22/12/2004,426.19,1481.18,631.67,1228.77,1308.34,640.72,992.49
23/12/2004,425.83,1481.39,632.08,1227.43,1310.67,641.05,993.98
24/12/2004,425.83,1481.39,632.08,1227.43,1310.67,641.05,993.98
27/12/2004,424.22,1474.37,627.11,1221.8,1303.61,638.14,988.54
28/12/2004,428.16,1486.87,633.73,1228.89,1311.93,643.26,995.7
29/12/2004,428.44,1489.55,635.28,1229.65,1312.06,643.03,996.01
30/12/2004,428.65,1492.01,634.51,1231.81,1311.66,643.29,995.52
31/12/2004,428.17,1491,633.52,1229.49,1309.55,642.39,993.98
03/01/2005,423.52,1472.42,621.91,1214.62,1298.42,637.35,983.12
04/01/2005,418.97,1451.69,614.66,1203.44,1287.01,630.59,972.11
05/01/2005,417.72,1441.3,610.63,1192.58,1282.22,629.02,969.01
06/01/2005,419.4,1445.05,614.02,1198.07,1289.94,631.9,973.06
07/01/2005,419.03,1443.68,613.47,1197.68,1286.61,632.4,971.08
10/01/2005,421.4,1448.35,615.79,1202.07,1289.37,636.2,975.41
11/01/2005,417.67,1439.24,611.97,1197.02,1281.82,633.04,969.04
12/01/2005,419.73,1445.86,616.81,1198.21,1286,636.94,974.21
13/01/2005,418.25,1437.54,615.57,1190.58,1275.49,630.54,966
14/01/2005,421.07,1448.66,622.05,1196.49,1282.18,634.94,972.02
17/01/2005,421.07,1448.66,622.05,1196.49,1282.18,634.94,972.02
18/01/2005,425.08,1462.71,627.67,1208.96,1295.39,639.53,982.83
19/01/2005,421.71,1449.18,623.37,1204.16,1284.77,635.77,972.28
20/01/2005,418.65,1439.94,611.63,1198.82,1278.55,632.73,965.19
21/01/2005,416.13,1431.02,610.44,1194.46,1270.05,628.46,959.16
24/01/2005,414.51,1423.42,606.54,1191.96,1270.47,625.83,956.24
25/01/2005,414.93,1425.04,607.15,1188.83,1273.42,630.34,959.6
26/01/2005,416.92,1435.28,612.52,1193.84,1278.71,632.31,964.45
27/01/2005,417.81,1437.19,613.75,1192.15,1278.17,633.36,963.6
28/01/2005,416.6,1431.95,613.26,1194.08,1272.12,631.07,960.48
31/01/2005,421.24,1447.14,620.41,1200.5,1281.39,634.95,969.63
01/02/2005,424.58,1457.01,625.28,1209.78,1291.64,639.38,975.43
02/02/2005,425.63,1463.52,630.4,1215.15,1297.23,642.16,978.49
03/02/2005,424.94,1460.27,628.71,1212.66,1297.69,641.41,974.79
04/02/2005,430.01,1479.08,633.61,1222.96,1311.21,648.28,985.63
07/02/2005,429.01,1475.24,629.95,1220.32,1312.24,646.95,984.74
08/02/2005,428.97,1476.41,632.34,1219.82,1314.14,647.18,987.53
09/02/2005,426.47,1460.78,627.76,1215.46,1304.27,641.15,979.05
10/02/2005,428.66,1466.06,634.13,1221.56,1308.63,644.05,984.12
11/02/2005,431.68,1480.09,640.13,1228.42,1316.44,647.95,991.75
14/02/2005,431.56,1480.15,643.89,1229.31,1321.94,648.08,991.22
15/02/2005,433.76,1485.81,646.13,1232.47,1323.89,650.56,994.89
16/02/2005,434.9,1487.09,651.96,1235.88,1326.04,651.26,995.64
17/02/2005,431,1475.05,645.77,1228.74,1317.22,646.18,986.88
18/02/2005,432.56,1474.64,648.26,1227.48,1324.04,649.88,989.54
21/02/2005,432.56,1474.64,648.26,1227.48,1324.04,649.88,989.54
